Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
215313,Wired Headphones,1,11.99,6/8/2019 16:30,"927 Spruce St, Boston, MA 02215"
215314,Bose SoundSport Headphones,1,99.99,6/21/2019 15:31,"748 Walnut St, San Francisco, CA 94016"
215315,AA Batteries (4-pack),1,3.84,6/8/2019 17:53,"215 1st St, Seattle, WA 98101"
215316,AAA Batteries (4-pack),2,2.99,6/10/2019 16:29,"570 1st St, New York City, NY 10001"
215317,Wired Headphones,2,11.99,6/22/2019 11:27,"144 14th St, San Francisco, CA 94016"
215318,Wired Headphones,2,11.99,6/29/2019 19:45,"859 Park St, Boston, MA 02215"
215319,Apple Airpods Headphones,1,150,6/19/2019 14:45,"671 River St, Dallas, TX 75001"
215320,AAA Batteries (4-pack),1,2.99,6/8/2019 11:06,"82 Maple St, Los Angeles, CA 90001"
215321,27in 4K Gaming Monitor,1,389.99,6/9/2019 11:39,"317 Lakeview St, Seattle, WA 98101"
215322,27in FHD Monitor,1,149.99,6/21/2019 21:43,"278 12th St, San Francisco, CA 94016"
215323,Wired Headphones,2,11.99,6/14/2019 11:07,"948 Wilson St, Portland, OR 97035"
215324,Apple Airpods Headphones,1,150,6/14/2019 14:46,"820 Jefferson St, Portland, OR 97035"
215325,Lightning Charging Cable,1,14.95,6/30/2019 14:48,"475 Forest St, Seattle, WA 98101"
215326,AA Batteries (4-pack),1,3.84,6/6/2019 7:46,"602 Hill St, Boston, MA 02215"
215327,Google Phone,1,600,6/29/2019 6:02,"292 South St, Austin, TX 73301"
215327,Wired Headphones,1,11.99,6/29/2019 6:02,"292 South St, Austin, TX 73301"
215328,34in Ultrawide Monitor,1,379.99,6/2/2019 3:42,"67 Maple St, New York City, NY 10001"
215329,Wired Headphones,1,11.99,6/22/2019 13:25,"982 13th St, New York City, NY 10001"
215330,LG Washing Machine,1,600,6/4/2019 21:45,"792 Walnut St, Dallas, TX 75001"
215331,Lightning Charging Cable,1,14.95,6/8/2019 8:52,"916 Chestnut St, Austin, TX 73301"
215332,Google Phone,1,600,6/16/2019 13:36,"190 10th St, Boston, MA 02215"
215333,USB-C Charging Cable,1,11.95,6/29/2019 16:19,"405 Lakeview St, Atlanta, GA 30301"
215334,Lightning Charging Cable,1,14.95,6/25/2019 11:12,"48 6th St, Seattle, WA 98101"
215335,AAA Batteries (4-pack),1,2.99,6/1/2019 15:33,"827 Center St, San Francisco, CA 94016"
215336,Vareebadd Phone,1,400,6/21/2019 18:01,"408 Chestnut St, New York City, NY 10001"
215336,Bose SoundSport Headphones,1,99.99,6/21/2019 18:01,"408 Chestnut St, New York City, NY 10001"
215337,AA Batteries (4-pack),2,3.84,6/12/2019 20:38,"724 Elm St, San Francisco, CA 94016"
215338,Wired Headphones,1,11.99,6/4/2019 21:06,"324 Elm St, Seattle, WA 98101"
215339,Apple Airpods Headphones,1,150,6/14/2019 0:20,"887 Lakeview St, Seattle, WA 98101"
215340,USB-C Charging Cable,1,11.95,6/16/2019 22:47,"900 Walnut St, New York City, NY 10001"
215341,USB-C Charging Cable,2,11.95,6/25/2019 16:05,"712 13th St, Portland, OR 97035"
215342,34in Ultrawide Monitor,1,379.99,6/17/2019 10:57,"324 Pine St, Los Angeles, CA 90001"
215343,Macbook Pro Laptop,1,1700,6/2/2019 18:57,"60 10th St, Portland, OR 97035"
215344,20in Monitor,1,109.99,6/19/2019 7:39,"212 Lake St, Los Angeles, CA 90001"
215345,Lightning Charging Cable,1,14.95,6/28/2019 20:09,"694 11th St, New York City, NY 10001"
215346,Bose SoundSport Headphones,1,99.99,6/4/2019 23:55,"122 Lake St, San Francisco, CA 94016"
215347,USB-C Charging Cable,1,11.95,6/30/2019 20:25,"873 Madison St, San Francisco, CA 94016"
215348,AAA Batteries (4-pack),1,2.99,6/6/2019 20:57,"81 Ridge St, Los Angeles, CA 90001"
215349,LG Dryer,1,600,6/23/2019 11:17,"315 Lincoln St, San Francisco, CA 94016"
215350,AAA Batteries (4-pack),1,2.99,6/10/2019 13:08,"16 Hill St, Seattle, WA 98101"
215351,27in 4K Gaming Monitor,1,389.99,6/10/2019 23:47,"849 Dogwood St, Los Angeles, CA 90001"
215352,AA Batteries (4-pack),1,3.84,6/1/2019 17:10,"384 14th St, Los Angeles, CA 90001"
215353,Bose SoundSport Headphones,1,99.99,6/19/2019 22:04,"997 Johnson St, New York City, NY 10001"
215354,AA Batteries (4-pack),2,3.84,6/13/2019 15:51,"555 13th St, Los Angeles, CA 90001"
215355,USB-C Charging Cable,1,11.95,6/9/2019 13:23,"423 Madison St, New York City, NY 10001"
215356,20in Monitor,1,109.99,6/19/2019 20:13,"804 13th St, Los Angeles, CA 90001"
215356,AA Batteries (4-pack),1,3.84,6/19/2019 20:13,"804 13th St, Los Angeles, CA 90001"
215357,Wired Headphones,1,11.99,6/14/2019 16:10,"632 8th St, Portland, OR 97035"
215358,USB-C Charging Cable,1,11.95,6/12/2019 15:03,"973 Lake St, San Francisco, CA 94016"
215359,Lightning Charging Cable,1,14.95,6/7/2019 20:44,"722 9th St, San Francisco, CA 94016"
215360,Google Phone,1,600,6/6/2019 21:44,"416 Ridge St, Seattle, WA 98101"
215361,Wired Headphones,2,11.99,6/5/2019 20:23,"400 Jefferson St, Dallas, TX 75001"
215362,27in FHD Monitor,1,149.99,6/3/2019 14:10,"142 2nd St, Boston, MA 02215"
215363,Apple Airpods Headphones,1,150,6/25/2019 9:34,"535 Highland St, Austin, TX 73301"
215364,Google Phone,1,600,6/30/2019 0:04,"214 Church St, Portland, OR 97035"
215365,Apple Airpods Headphones,1,150,6/4/2019 20:41,"424 Jefferson St, Portland, OR 97035"
215366,AAA Batteries (4-pack),1,2.99,6/19/2019 8:30,"322 Lakeview St, Los Angeles, CA 90001"
215367,AA Batteries (4-pack),1,3.84,6/14/2019 20:14,"139 4th St, Boston, MA 02215"
215368,Apple Airpods Headphones,1,150,6/23/2019 9:21,"473 Main St, Dallas, TX 75001"
215369,Flatscreen TV,1,300,6/13/2019 2:05,"901 Maple St, San Francisco, CA 94016"
215370,Wired Headphones,1,11.99,6/24/2019 14:36,"2 North St, Los Angeles, CA 90001"
215371,AA Batteries (4-pack),1,3.84,6/25/2019 8:16,"364 11th St, Los Angeles, CA 90001"
215372,AAA Batteries (4-pack),2,2.99,6/15/2019 0:41,"296 12th St, San Francisco, CA 94016"
215373,AA Batteries (4-pack),1,3.84,6/2/2019 16:06,"702 North St, Los Angeles, CA 90001"
215374,Lightning Charging Cable,1,14.95,6/2/2019 1:38,"761 River St, Austin, TX 73301"
215375,AAA Batteries (4-pack),2,2.99,6/21/2019 14:27,"912 13th St, Dallas, TX 75001"
215376,27in FHD Monitor,1,149.99,6/8/2019 12:47,"746 Park St, San Francisco, CA 94016"
215377,AAA Batteries (4-pack),2,2.99,6/2/2019 21:26,"73 Ridge St, San Francisco, CA 94016"
215378,34in Ultrawide Monitor,1,379.99,6/21/2019 15:00,"291 4th St, Dallas, TX 75001"
215379,AAA Batteries (4-pack),3,2.99,6/4/2019 15:12,"519 7th St, San Francisco, CA 94016"
215380,AAA Batteries (4-pack),2,2.99,6/15/2019 22:47,"422 North St, Seattle, WA 98101"
215381,AAA Batteries (4-pack),1,2.99,6/12/2019 19:28,"774 Adams St, Los Angeles, CA 90001"
215382,Lightning Charging Cable,1,14.95,6/14/2019 11:54,"116 Washington St, Los Angeles, CA 90001"
215383,Lightning Charging Cable,1,14.95,6/17/2019 22:37,"75 Willow St, Los Angeles, CA 90001"
215384,34in Ultrawide Monitor,1,379.99,6/4/2019 22:19,"744 Highland St, Portland, ME 04101"
215385,USB-C Charging Cable,1,11.95,6/21/2019 21:45,"618 Lake St, Portland, OR 97035"
215386,Bose SoundSport Headphones,1,99.99,6/1/2019 14:49,"964 4th St, Los Angeles, CA 90001"
215387,AA Batteries (4-pack),1,3.84,6/8/2019 12:16,"471 Hickory St, Los Angeles, CA 90001"
215388,ThinkPad Laptop,1,999.99,6/12/2019 5:08,"59 Pine St, Atlanta, GA 30301"
215389,USB-C Charging Cable,1,11.95,6/15/2019 14:39,"39 Johnson St, San Francisco, CA 94016"
215390,Wired Headphones,1,11.99,6/4/2019 0:45,"236 Elm St, Portland, OR 97035"
215391,Apple Airpods Headphones,1,150,6/3/2019 12:10,"500 Park St, San Francisco, CA 94016"
215392,USB-C Charging Cable,1,11.95,6/3/2019 12:57,"465 Washington St, Seattle, WA 98101"
215393,AA Batteries (4-pack),1,3.84,6/2/2019 2:09,"992 9th St, Portland, OR 97035"
215394,AA Batteries (4-pack),1,3.84,6/5/2019 13:38,"478 Washington St, Portland, OR 97035"
215395,Bose SoundSport Headphones,1,99.99,6/25/2019 12:30,"637 Hill St, Boston, MA 02215"
215396,Lightning Charging Cable,1,14.95,6/1/2019 14:05,"792 5th St, New York City, NY 10001"
215397,USB-C Charging Cable,1,11.95,6/24/2019 11:56,"323 Walnut St, Los Angeles, CA 90001"
215398,AA Batteries (4-pack),2,3.84,6/26/2019 12:07,"109 Washington St, Los Angeles, CA 90001"
215399,Apple Airpods Headphones,1,150,6/5/2019 1:18,"342 Cedar St, Portland, OR 97035"
215400,LG Washing Machine,1,600,6/1/2019 14:34,"772 Walnut St, Los Angeles, CA 90001"
215401,Apple Airpods Headphones,1,150,6/15/2019 23:43,"620 Main St, Boston, MA 02215"
215402,Flatscreen TV,1,300,6/25/2019 20:32,"114 Johnson St, San Francisco, CA 94016"
215403,Flatscreen TV,1,300,6/26/2019 20:05,"879 Lincoln St, Portland, OR 97035"
215404,AAA Batteries (4-pack),1,2.99,6/4/2019 0:59,"157 Meadow St, San Francisco, CA 94016"
215405,27in 4K Gaming Monitor,1,389.99,6/19/2019 1:52,"73 Spruce St, San Francisco, CA 94016"
215406,27in 4K Gaming Monitor,1,389.99,6/22/2019 14:47,"412 10th St, Boston, MA 02215"
215407,USB-C Charging Cable,1,11.95,6/11/2019 20:50,"555 Madison St, San Francisco, CA 94016"
215408,Flatscreen TV,1,300,6/29/2019 20:36,"207 Hickory St, Los Angeles, CA 90001"
215409,Apple Airpods Headphones,1,150,6/4/2019 12:59,"115 Pine St, San Francisco, CA 94016"
215410,27in 4K Gaming Monitor,1,389.99,6/11/2019 16:15,"488 Johnson St, New York City, NY 10001"
215411,Macbook Pro Laptop,1,1700,6/15/2019 2:17,"4 Lake St, Los Angeles, CA 90001"
215412,Wired Headphones,1,11.99,6/23/2019 18:38,"42 8th St, San Francisco, CA 94016"
215413,27in FHD Monitor,1,149.99,6/25/2019 18:26,"654 2nd St, Atlanta, GA 30301"
215414,20in Monitor,1,109.99,6/28/2019 16:23,"15 Cherry St, San Francisco, CA 94016"
215415,AA Batteries (4-pack),1,3.84,6/22/2019 6:41,"319 Cedar St, Seattle, WA 98101"
215416,Wired Headphones,1,11.99,6/5/2019 20:31,"485 Sunset St, Boston, MA 02215"
215417,AA Batteries (4-pack),1,3.84,6/22/2019 10:59,"211 Ridge St, Seattle, WA 98101"
215418,Bose SoundSport Headphones,1,99.99,6/28/2019 16:44,"1 Ridge St, San Francisco, CA 94016"
215419,ThinkPad Laptop,1,999.99,6/23/2019 17:39,"207 Johnson St, Boston, MA 02215"
215420,USB-C Charging Cable,1,11.95,6/26/2019 16:07,"981 Wilson St, Seattle, WA 98101"
215421,Bose SoundSport Headphones,1,99.99,6/24/2019 22:26,"91 Walnut St, San Francisco, CA 94016"
215422,Google Phone,1,600,6/21/2019 22:34,"243 Jackson St, Los Angeles, CA 90001"
215423,AA Batteries (4-pack),1,3.84,6/15/2019 11:10,"180 Jackson St, New York City, NY 10001"
215424,Wired Headphones,2,11.99,6/13/2019 16:52,"521 Lake St, San Francisco, CA 94016"
215425,AAA Batteries (4-pack),1,2.99,6/2/2019 11:36,"414 North St, San Francisco, CA 94016"
215426,USB-C Charging Cable,1,11.95,6/10/2019 9:02,"50 11th St, New York City, NY 10001"
215427,Wired Headphones,1,11.99,6/15/2019 23:50,"586 Jackson St, Los Angeles, CA 90001"
215428,27in 4K Gaming Monitor,1,389.99,6/22/2019 12:24,"813 Center St, San Francisco, CA 94016"
215429,Wired Headphones,1,11.99,6/9/2019 11:05,"113 River St, San Francisco, CA 94016"
215430,Wired Headphones,1,11.99,6/4/2019 22:17,"530 Cherry St, Boston, MA 02215"
215431,Flatscreen TV,1,300,6/22/2019 23:32,"424 14th St, San Francisco, CA 94016"
215432,Bose SoundSport Headphones,1,99.99,6/9/2019 17:40,"759 Willow St, Atlanta, GA 30301"
215433,Macbook Pro Laptop,1,1700,6/17/2019 16:21,"159 8th St, Portland, ME 04101"
215434,27in 4K Gaming Monitor,1,389.99,6/7/2019 10:40,"842 West St, Boston, MA 02215"
215435,AA Batteries (4-pack),3,3.84,6/17/2019 16:58,"86 Jefferson St, San Francisco, CA 94016"
215436,Wired Headphones,2,11.99,6/6/2019 21:52,"744 Highland St, San Francisco, CA 94016"
215437,AA Batteries (4-pack),1,3.84,6/12/2019 19:59,"94 Center St, Atlanta, GA 30301"
215438,AAA Batteries (4-pack),1,2.99,6/10/2019 10:51,"944 11th St, Dallas, TX 75001"
215439,AAA Batteries (4-pack),1,2.99,6/26/2019 18:48,"586 River St, Seattle, WA 98101"
215440,Lightning Charging Cable,1,14.95,6/4/2019 14:34,"443 South St, Boston, MA 02215"
215441,Macbook Pro Laptop,1,1700,6/2/2019 19:41,"667 Hill St, Los Angeles, CA 90001"
215442,Lightning Charging Cable,1,14.95,6/15/2019 10:00,"909 Sunset St, San Francisco, CA 94016"
215443,Wired Headphones,1,11.99,6/21/2019 21:30,"698 Hill St, Los Angeles, CA 90001"
215444,USB-C Charging Cable,1,11.95,6/27/2019 11:34,"542 Hill St, San Francisco, CA 94016"
215445,Vareebadd Phone,1,400,6/16/2019 14:59,"980 4th St, Dallas, TX 75001"
215446,34in Ultrawide Monitor,1,379.99,6/15/2019 18:59,"477 Main St, Los Angeles, CA 90001"
215447,Apple Airpods Headphones,1,150,6/11/2019 11:50,"567 5th St, Dallas, TX 75001"
215448,AA Batteries (4-pack),1,3.84,6/24/2019 22:16,"187 Walnut St, Austin, TX 73301"
215449,Bose SoundSport Headphones,1,99.99,6/10/2019 15:14,"937 4th St, San Francisco, CA 94016"
215450,AAA Batteries (4-pack),1,2.99,6/11/2019 12:20,"640 Cedar St, Atlanta, GA 30301"
215451,Lightning Charging Cable,1,14.95,6/6/2019 12:29,"634 2nd St, San Francisco, CA 94016"
215452,Bose SoundSport Headphones,1,99.99,6/29/2019 13:14,"634 12th St, San Francisco, CA 94016"
215453,Apple Airpods Headphones,1,150,6/5/2019 19:40,"710 Main St, San Francisco, CA 94016"
215454,Lightning Charging Cable,1,14.95,6/2/2019 11:45,"356 Washington St, New York City, NY 10001"
215455,USB-C Charging Cable,1,11.95,6/2/2019 11:26,"748 Elm St, Los Angeles, CA 90001"
215456,AA Batteries (4-pack),1,3.84,6/12/2019 17:35,"332 Hill St, San Francisco, CA 94016"
215457,AAA Batteries (4-pack),1,2.99,6/24/2019 21:54,"528 South St, Portland, OR 97035"
215458,AAA Batteries (4-pack),1,2.99,6/24/2019 17:20,"994 13th St, Seattle, WA 98101"
215459,USB-C Charging Cable,1,11.95,6/3/2019 18:11,"7 Washington St, Los Angeles, CA 90001"
215460,AA Batteries (4-pack),1,3.84,6/13/2019 10:47,"365 Chestnut St, Los Angeles, CA 90001"
215461,AAA Batteries (4-pack),2,2.99,6/6/2019 11:44,"979 5th St, Dallas, TX 75001"
215462,USB-C Charging Cable,1,11.95,6/12/2019 22:12,"286 Pine St, San Francisco, CA 94016"
215463,AA Batteries (4-pack),1,3.84,6/27/2019 21:36,"133 Wilson St, Boston, MA 02215"
215464,Lightning Charging Cable,1,14.95,6/10/2019 20:04,"712 Johnson St, Austin, TX 73301"
215465,AA Batteries (4-pack),1,3.84,6/14/2019 20:48,"794 Cedar St, Los Angeles, CA 90001"
215466,Lightning Charging Cable,1,14.95,6/9/2019 10:17,"282 Center St, Portland, OR 97035"
215467,Apple Airpods Headphones,1,150,6/20/2019 17:26,"962 Highland St, Seattle, WA 98101"
215468,AA Batteries (4-pack),1,3.84,6/26/2019 10:54,"362 Washington St, Boston, MA 02215"
215469,AA Batteries (4-pack),3,3.84,6/15/2019 13:56,"863 Park St, New York City, NY 10001"
215470,USB-C Charging Cable,1,11.95,6/11/2019 18:02,"39 8th St, New York City, NY 10001"
215471,AA Batteries (4-pack),1,3.84,6/22/2019 17:32,"989 Main St, New York City, NY 10001"
215472,USB-C Charging Cable,1,11.95,6/21/2019 14:06,"859 Wilson St, New York City, NY 10001"
215473,Lightning Charging Cable,1,14.95,6/15/2019 14:20,"38 Jefferson St, Seattle, WA 98101"
215474,USB-C Charging Cable,1,11.95,6/8/2019 17:42,"22 Adams St, San Francisco, CA 94016"
215475,Lightning Charging Cable,1,14.95,6/21/2019 7:09,"281 Cherry St, New York City, NY 10001"
215476,Apple Airpods Headphones,1,150,6/13/2019 9:26,"122 Walnut St, San Francisco, CA 94016"
215477,USB-C Charging Cable,1,11.95,6/21/2019 10:47,"407 Lake St, Dallas, TX 75001"
215478,AA Batteries (4-pack),1,3.84,6/30/2019 7:32,"268 Park St, San Francisco, CA 94016"
215479,Flatscreen TV,1,300,6/10/2019 22:09,"266 Lake St, Los Angeles, CA 90001"
215480,Macbook Pro Laptop,1,1700,6/30/2019 12:35,"653 10th St, Seattle, WA 98101"
215481,iPhone,1,700,6/2/2019 12:11,"672 Cherry St, Atlanta, GA 30301"
215482,Lightning Charging Cable,1,14.95,6/10/2019 20:17,"209 North St, New York City, NY 10001"
215483,Lightning Charging Cable,1,14.95,6/21/2019 9:30,"548 Highland St, Los Angeles, CA 90001"
215484,AAA Batteries (4-pack),2,2.99,6/25/2019 13:34,"878 Lakeview St, Los Angeles, CA 90001"
215485,Bose SoundSport Headphones,1,99.99,6/26/2019 16:05,"654 Johnson St, Los Angeles, CA 90001"
215486,Google Phone,1,600,6/20/2019 11:48,"173 Maple St, Atlanta, GA 30301"
215487,Bose SoundSport Headphones,1,99.99,6/30/2019 18:49,"674 Hill St, San Francisco, CA 94016"
215488,USB-C Charging Cable,1,11.95,6/23/2019 21:01,"804 Lakeview St, Boston, MA 02215"
215489,USB-C Charging Cable,1,11.95,6/24/2019 17:18,"120 8th St, Dallas, TX 75001"
215490,USB-C Charging Cable,1,11.95,6/20/2019 16:48,"131 Lake St, Boston, MA 02215"
215491,34in Ultrawide Monitor,1,379.99,6/25/2019 15:23,"980 Madison St, San Francisco, CA 94016"
215492,27in FHD Monitor,1,149.99,6/1/2019 14:51,"687 Chestnut St, Atlanta, GA 30301"
215493,Lightning Charging Cable,1,14.95,6/24/2019 12:48,"951 Hill St, Austin, TX 73301"
215494,27in 4K Gaming Monitor,1,389.99,6/11/2019 17:18,"929 Cherry St, San Francisco, CA 94016"
215495,Wired Headphones,1,11.99,6/5/2019 5:07,"640 Walnut St, Los Angeles, CA 90001"
215496,USB-C Charging Cable,1,11.95,6/18/2019 22:14,"292 Cedar St, Atlanta, GA 30301"
215497,27in FHD Monitor,1,149.99,6/15/2019 16:06,"173 Lake St, San Francisco, CA 94016"
215498,Wired Headphones,1,11.99,6/10/2019 17:00,"423 Jefferson St, Dallas, TX 75001"
215499,27in FHD Monitor,1,149.99,6/2/2019 22:00,"94 4th St, New York City, NY 10001"
215500,20in Monitor,1,109.99,6/23/2019 13:32,"455 Church St, Austin, TX 73301"
215501,Apple Airpods Headphones,1,150,6/1/2019 19:41,"222 Maple St, Dallas, TX 75001"
215502,Apple Airpods Headphones,1,150,6/23/2019 22:48,"659 Adams St, New York City, NY 10001"
215503,AA Batteries (4-pack),1,3.84,6/22/2019 15:03,"883 13th St, New York City, NY 10001"
215504,Macbook Pro Laptop,1,1700,6/2/2019 15:39,"418 Meadow St, Seattle, WA 98101"
215505,34in Ultrawide Monitor,1,379.99,6/19/2019 8:04,"948 Washington St, Los Angeles, CA 90001"
215506,USB-C Charging Cable,1,11.95,6/22/2019 15:43,"765 4th St, Boston, MA 02215"
215507,Wired Headphones,1,11.99,6/13/2019 15:01,"757 Cherry St, Seattle, WA 98101"
215508,Bose SoundSport Headphones,1,99.99,6/1/2019 21:41,"296 2nd St, Austin, TX 73301"
215509,AA Batteries (4-pack),3,3.84,6/21/2019 17:29,"131 5th St, Boston, MA 02215"
215510,Wired Headphones,1,11.99,6/3/2019 20:01,"328 Elm St, Austin, TX 73301"
215511,Macbook Pro Laptop,1,1700,6/23/2019 18:57,"901 Sunset St, San Francisco, CA 94016"
215512,AA Batteries (4-pack),1,3.84,6/6/2019 11:29,"754 Walnut St, Dallas, TX 75001"
215513,AAA Batteries (4-pack),1,2.99,6/12/2019 10:34,"168 Jefferson St, San Francisco, CA 94016"
215514,Lightning Charging Cable,1,14.95,6/19/2019 13:09,"360 Ridge St, New York City, NY 10001"
215515,Lightning Charging Cable,1,14.95,6/7/2019 12:00,"699 Walnut St, San Francisco, CA 94016"
215516,USB-C Charging Cable,1,11.95,6/21/2019 18:47,"989 Ridge St, San Francisco, CA 94016"
215517,USB-C Charging Cable,1,11.95,6/9/2019 13:21,"756 2nd St, Dallas, TX 75001"
215518,Lightning Charging Cable,1,14.95,6/10/2019 16:49,"247 Madison St, Boston, MA 02215"
215519,Bose SoundSport Headphones,1,99.99,6/14/2019 12:19,"56 11th St, Atlanta, GA 30301"
215520,AA Batteries (4-pack),1,3.84,6/2/2019 20:51,"897 Dogwood St, San Francisco, CA 94016"
215521,Macbook Pro Laptop,1,1700,6/19/2019 15:56,"231 Johnson St, San Francisco, CA 94016"
215522,USB-C Charging Cable,1,11.95,6/23/2019 13:30,"422 Washington St, New York City, NY 10001"
215523,AA Batteries (4-pack),2,3.84,6/2/2019 22:27,"106 13th St, San Francisco, CA 94016"
215524,AA Batteries (4-pack),1,3.84,6/24/2019 21:05,"210 8th St, San Francisco, CA 94016"
215525,34in Ultrawide Monitor,1,379.99,6/12/2019 10:09,"752 West St, New York City, NY 10001"
215526,Flatscreen TV,1,300,6/30/2019 23:47,"598 9th St, Dallas, TX 75001"
215527,LG Dryer,1,600,6/6/2019 21:55,"151 14th St, New York City, NY 10001"
215528,AAA Batteries (4-pack),1,2.99,6/4/2019 13:31,"317 Jefferson St, Los Angeles, CA 90001"
215529,ThinkPad Laptop,1,999.99,6/6/2019 20:51,"572 Dogwood St, Austin, TX 73301"
215530,AA Batteries (4-pack),1,3.84,6/16/2019 11:35,"88 14th St, San Francisco, CA 94016"
215531,AAA Batteries (4-pack),3,2.99,6/19/2019 19:43,"87 Lake St, Los Angeles, CA 90001"
215532,Apple Airpods Headphones,1,150,6/29/2019 16:36,"469 Cedar St, San Francisco, CA 94016"
215533,USB-C Charging Cable,1,11.95,6/6/2019 23:02,"723 Cedar St, New York City, NY 10001"
215534,AAA Batteries (4-pack),1,2.99,6/29/2019 15:25,"171 13th St, New York City, NY 10001"
215535,Apple Airpods Headphones,1,150,6/17/2019 19:08,"253 10th St, Atlanta, GA 30301"
215536,27in FHD Monitor,1,149.99,6/1/2019 12:11,"993 9th St, Austin, TX 73301"
215537,USB-C Charging Cable,1,11.95,6/3/2019 14:40,"311 Hickory St, Seattle, WA 98101"
215538,AA Batteries (4-pack),1,3.84,6/13/2019 11:41,"690 14th St, New York City, NY 10001"
215539,AA Batteries (4-pack),2,3.84,6/23/2019 6:49,"588 Ridge St, San Francisco, CA 94016"
215540,Bose SoundSport Headphones,1,99.99,6/11/2019 7:50,"384 Lake St, San Francisco, CA 94016"
215541,AAA Batteries (4-pack),2,2.99,6/22/2019 20:20,"645 Hickory St, Los Angeles, CA 90001"
215542,AA Batteries (4-pack),2,3.84,6/16/2019 7:51,"594 4th St, New York City, NY 10001"
215543,Apple Airpods Headphones,1,150,6/26/2019 13:49,"37 Cedar St, Boston, MA 02215"
215544,AA Batteries (4-pack),1,3.84,6/14/2019 17:33,"995 Wilson St, Seattle, WA 98101"
215545,AAA Batteries (4-pack),1,2.99,6/23/2019 18:55,"965 2nd St, San Francisco, CA 94016"
215546,34in Ultrawide Monitor,1,379.99,6/6/2019 21:37,"385 5th St, New York City, NY 10001"
215547,USB-C Charging Cable,1,11.95,6/15/2019 15:26,"508 Johnson St, San Francisco, CA 94016"
215548,AA Batteries (4-pack),1,3.84,6/30/2019 18:05,"42 Adams St, Los Angeles, CA 90001"
215549,Bose SoundSport Headphones,1,99.99,6/26/2019 21:13,"968 Main St, San Francisco, CA 94016"
215550,27in 4K Gaming Monitor,1,389.99,6/20/2019 19:17,"599 Highland St, Los Angeles, CA 90001"
215551,iPhone,1,700,6/3/2019 20:25,"728 West St, Los Angeles, CA 90001"
215551,Lightning Charging Cable,1,14.95,6/3/2019 20:25,"728 West St, Los Angeles, CA 90001"
215552,Lightning Charging Cable,1,14.95,6/15/2019 11:18,"362 Jackson St, Seattle, WA 98101"
215553,34in Ultrawide Monitor,1,379.99,6/18/2019 14:28,"271 Washington St, New York City, NY 10001"
215554,27in FHD Monitor,1,149.99,6/16/2019 16:54,"674 Wilson St, Los Angeles, CA 90001"
215555,27in 4K Gaming Monitor,1,389.99,6/21/2019 14:28,"680 Madison St, New York City, NY 10001"
215556,USB-C Charging Cable,1,11.95,6/12/2019 20:10,"724 Main St, Boston, MA 02215"
215557,Wired Headphones,1,11.99,6/11/2019 1:16,"707 Ridge St, New York City, NY 10001"
215558,Lightning Charging Cable,1,14.95,6/19/2019 10:50,"633 Pine St, New York City, NY 10001"
215559,34in Ultrawide Monitor,1,379.99,6/2/2019 12:41,"92 Hill St, New York City, NY 10001"
215560,AAA Batteries (4-pack),1,2.99,6/21/2019 14:24,"699 Cherry St, Los Angeles, CA 90001"
215561,AAA Batteries (4-pack),1,2.99,6/27/2019 9:02,"514 14th St, Dallas, TX 75001"
215562,USB-C Charging Cable,1,11.95,6/12/2019 13:31,"34 West St, Seattle, WA 98101"
215563,USB-C Charging Cable,1,11.95,6/24/2019 22:50,"304 Adams St, New York City, NY 10001"
215564,AAA Batteries (4-pack),1,2.99,6/5/2019 21:47,"910 Jackson St, New York City, NY 10001"
215565,AAA Batteries (4-pack),2,2.99,6/24/2019 13:29,"546 8th St, San Francisco, CA 94016"
215566,Wired Headphones,1,11.99,6/4/2019 10:27,"123 Highland St, New York City, NY 10001"
215567,LG Dryer,1,600,6/20/2019 17:08,"597 7th St, San Francisco, CA 94016"
215568,USB-C Charging Cable,1,11.95,6/23/2019 19:33,"859 Elm St, San Francisco, CA 94016"
215569,iPhone,1,700,6/22/2019 3:14,"147 Highland St, Dallas, TX 75001"
215569,Apple Airpods Headphones,1,150,6/22/2019 3:14,"147 Highland St, Dallas, TX 75001"
215570,Lightning Charging Cable,1,14.95,6/26/2019 16:50,"777 Cherry St, New York City, NY 10001"
215571,Bose SoundSport Headphones,1,99.99,6/25/2019 20:20,"325 Ridge St, San Francisco, CA 94016"
215572,AAA Batteries (4-pack),2,2.99,6/1/2019 23:42,"381 13th St, Seattle, WA 98101"
215573,Apple Airpods Headphones,1,150,6/5/2019 9:51,"172 Spruce St, Los Angeles, CA 90001"
215574,USB-C Charging Cable,1,11.95,6/11/2019 16:17,"221 Lakeview St, New York City, NY 10001"
215575,AA Batteries (4-pack),1,3.84,6/4/2019 0:12,"450 Jefferson St, Los Angeles, CA 90001"
215576,Wired Headphones,1,11.99,6/7/2019 13:38,"769 Pine St, Seattle, WA 98101"
215577,Lightning Charging Cable,1,14.95,6/24/2019 10:03,"400 Willow St, San Francisco, CA 94016"
215578,iPhone,1,700,6/18/2019 10:12,"465 Cedar St, Dallas, TX 75001"
215579,Macbook Pro Laptop,1,1700,6/11/2019 7:52,"234 Maple St, New York City, NY 10001"
215580,27in 4K Gaming Monitor,1,389.99,6/3/2019 17:49,"643 Jefferson St, Atlanta, GA 30301"
